Wavelength in nm	0.5 ps (0.45 - 0.55 ps)	1.55 ps (1.3999 - 1.7 ps)	19.9 ps (17.9886 - 21.8 ps)	98.4 ps (89.0312 - 108 ps)	487 ps (440.635 - 534 ps)
647.0	0.007610462377842779	0.008068953545680978	0.009433576015793603	0.009245741134750593	0.009085674526842736
648.0	0.007264091942397551	0.007629678942233799	0.008741743614245456	0.00867191115124825	0.008608174767808894
649.0	0.007992932739453545	0.008317872382068622	0.009329602638537342	0.009345317525918518	0.00935083840694415
650.0	0.007904906054421585	0.008164722126775015	0.008965325695085093	0.008949999453140773	0.008932120545353967
651.0	0.007343784596800393	0.007759485765978701	0.00901489853972654	0.008905152640173252	0.008808428360413371
652.0	0.007465434543197103	0.007774350788062721	0.00871005055840025	0.008637760643148204	0.008573287822572743
653.0	0.006597933424228953	0.006947563789868431	0.008015741790392352	0.007964478292741098	0.007915929488174307
654.0	0.007439149965940606	0.007664150735552558	0.008372187232215632	0.008408014359274631	0.008431775799735421
655.0	0.006295289420286663	0.006601780575966973	0.00754325664796919	0.0075153218245540025	0.007486353866388021
656.0	0.006528698485100113	0.006784483700953634	0.007579564891860314	0.0075874963369002525	0.007588294258293744
657.0	0.0069728733204884995	0.007307843662084988	0.008307537013251503	0.00817934968545856	0.00806963448809943
658.0	0.007267093734976243	0.0075617751611957345	0.00848221284852306	0.00850620592337501	0.008518998969468302
659.0	0.007203643369648342	0.007468372085609424	0.008251398391426946	0.008126611315210336	0.008021135662122777
660.0	0.007271341568330664	0.007454880519339638	0.00800757631402248	0.007953817115288255	0.007906871888285807
661.0	0.006635628266067517	0.0069449774900157924	0.007854487169740059	0.007690322820561042	0.007552406837704477
662.0	0.006922183120686326	0.007193668055480509	0.008001565168177861	0.007889901166075028	0.007794768205779957
663.0	0.007407050555767496	0.007630950316964921	0.008307919977422177	0.008251463094524522	0.008201487238834182
664.0	0.006699093076225323	0.006980913006161374	0.007804951904600348	0.007640271391798202	0.007502539266598717
665.0	0.006448373619849339	0.006753394295347024	0.007624434213887757	0.007376660570676509	0.00717201077915951
666.0	0.007537614965167488	0.007765935446164077	0.008428047845277684	0.0082762942283659	0.008150053426240573
667.0	0.005604343254059889	0.005868128111570148	0.006640813691684736	0.0064912804850318535	0.0063660460897092845
668.0	0.005333936261521611	0.005648073661002964	0.006547383842648066	0.006299665489325777	0.00609486237719356
669.0	0.0069614976822083285	0.007186413018496501	0.007856678756456419	0.007767347962967976	0.00769107450817702
